season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2023,14,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",3,3,0,0,51,1,0,1,1,0,1,0,0,0,0,0,0,0,27;51;36,,,114,0,0,2,2,0,0,1,0,,,,
2023,15,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",2,3,1,0,27,0.667,0,2,0,0,0,0,0,0,0,1,0,0,22;27,43,,49,43,0,2,2,0,0,1,0,,,,
2023,16,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",3,4,1,0,32,0.75,0,2,1,0,0,0,0,0,0,1,0,0,20;22;32,47,,74,47,0,3,3,0,0,1,0,,,,
2023,17,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",,0,,,,,,,,,,,,,,,,,,,,,,,2,4,2,0,0.5,0,,,,
2023,1,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,1,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,52,,,52,0,0,5,5,0,0,1,0,,,,
2023,2,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,3,3,0,0,1,0,,,,
2023,3,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1,0,,,,
2023,4,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,34;50,,,84,0,0,,0,,,,0,,,,
2023,5,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,37;22,,,59,0,0,1,1,0,0,1,1,22,1,0,0
2023,7,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,1,0,0,29,43,,29,43,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,1,1,0,0,1,0,,,,
2023,9,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,3,1,0,34,0.667,0,1,1,0,0,0,0,0,0,1,0,0,26;34,48,,60,48,0,2,2,0,0,1,0,,,,
2023,10,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,31;28,,,59,0,0,1,2,0,1,0.5,1,28,1,0,0
2023,11,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,2,1,0,28,0.5,0,1,0,0,0,0,0,0,0,0,1,0,28,52,,28,52,0,2,3,1,0,0.667,0,,,,
2023,12,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,2,1,0,43,0.5,0,0,0,1,0,0,0,0,0,0,0,1,43,63,,43,63,0,2,3,1,0,0.667,0,,,,
2023,13,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,2,0,0,48,1,0,0,0,2,0,0,0,0,0,0,0,0,40;48,,,88,0,0,3,3,0,0,1,0,,,,
2023,14,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",3,4,1,0,48,0.75,0,0,2,1,0,0,0,0,0,1,0,0,36;32;48,45,,116,45,0,1,1,0,0,1,0,,,,
2023,15,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,2,0,0,36,1,0,0,2,0,0,0,0,0,0,0,0,0,36;33,,,69,0,0,2,2,0,0,1,0,,,,
2023,16,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,2,0,0,53,1,0,0,1,0,1,0,0,0,0,0,0,0,53;32,,,85,0,0,3,4,1,0,0.75,1,32,1,0,0
2023,17,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,34;37,,,71,0,0,3,4,1,0,0.75,0,,,,
2023,18,REG,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",1,2,1,0,25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,25,41,,25,41,0,2,2,0,0,1,0,,,,
2023,19,POST,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",,0,,,,,,,,,,,,,,,,,,,,,,,6,7,1,0,0.857,0,,,,
2023,20,POST,00-0038402,GB,A.Carlson,Anders Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",2,3,1,0,29,0.667,0,2,0,0,0,0,0,0,0,1,0,0,29;29,41,,58,41,0,1,1,0,0,1,0,,,,
2023,1,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",3,3,0,0,41,1,0,0,1,2,0,0,0,0,0,0,0,0,41;32;40,,,113,0,0,3,3,0,0,1,0,,,,
2023,2,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",3,3,0,0,57,1,0,2,0,0,1,0,0,0,0,0,0,0,27;57;26,,,110,0,0,3,3,0,0,1,0,,,,
2023,3,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",3,3,0,0,36,1,0,2,1,0,0,0,0,0,0,0,0,0,28;21;36,,,85,0,0,3,3,0,0,1,0,,,,
2023,4,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",,0,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,1,0,,,,
2023,5,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,1,0,,,,
2023,6,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",1,3,2,0,25,0.333,0,1,0,0,0,0,0,0,0,1,1,0,25,54;41,,25,95,0,2,2,0,0,1,1,41,0,1,0
2023,7,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",1,2,1,0,55,0.5,0,0,0,0,1,0,0,0,0,1,0,0,55,40,,55,40,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,2,2,0,0,1,0,,,,
2023,10,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",2,2,0,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,39;35,,,74,0,0,4,4,0,0,1,0,,,,
2023,11,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,37;28,,,65,0,0,3,3,0,0,1,0,,,,
2023,12,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,4,4,0,0,1,0,,,,
2023,13,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,1,0,,,,
2023,14,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2023,15,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,6,6,0,0,1,0,,,,
2023,16,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,2,2,0,0,1,0,,,,
2023,17,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,38;22,,,60,0,0,3,3,0,0,1,0,,,,
2023,18,REG,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,38,,0,38,0,2,3,1,0,0.667,0,,,,
2023,20,POST,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",1,2,0,1,52,0.5,0,0,0,0,1,0,0,0,0,0,0,0,52,,48,52,0,48,3,3,0,0,1,0,,,,
2023,21,POST,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",2,3,1,0,43,0.667,0,0,1,1,0,0,0,0,0,1,0,0,43;33,48,,76,48,0,4,4,0,0,1,0,,,,
2023,22,POST,00-0038562,SF,J.Moody,Jake Moody,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu0y90mulhnhdg2fvlpv",3,3,0,0,55,1,0,1,0,0,2,0,0,0,0,0,0,0,55;53;27,,,135,0,0,1,2,0,1,0.5,1,27,1,0,0
2023,1,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,2,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,2,2,0,0,1,0,,,,
2023,3,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",2,4,2,0,51,0.5,0,0,0,1,1,0,0,0,0,1,1,0,48;51,48;57,,99,105,0,1,1,0,0,1,0,,,,
2023,4,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,0,1,0,29,52,,29,52,0,,0,,,,0,,,,
2023,5,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,48,,0,48,0,,0,,,,0,,,,
2023,6,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,2,2,0,0,1,0,,,,
2023,7,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",3,3,0,0,49,1,0,1,1,1,0,0,0,0,0,0,0,0,30;24;49,,,103,0,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,2,2,0,0,1,0,,,,
2023,9,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,2,2,0,0,1,0,,,,
2023,10,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",2,3,1,0,37,0.667,0,1,1,0,0,0,0,0,1,0,0,0,37;24,35,,61,35,0,,0,,,,0,,,,
2023,12,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,35,,0,35,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,15,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",1,2,1,0,25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,25,41,,25,41,0,2,2,0,0,1,0,,,,
2023,16,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",2,3,1,0,56,0.667,0,0,1,0,1,0,0,0,0,1,0,0,33;56,47,,89,47,0,2,3,1,0,0.667,1,56,1,0,0
2023,17,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,47,,0,47,0,3,3,0,0,1,0,,,,
2023,18,REG,00-0038567,NE,C.Ryland,Chad Ryland,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bmqbpd8n0xljhsng1y6n",1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,,0,,,,0,,,,
2023,1,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",3,3,0,0,52,1,0,1,1,0,1,0,0,0,0,0,0,0,26;33;52,,,111,0,0,1,1,0,0,1,0,,,,
2023,2,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",2,2,0,0,28,1,0,2,0,0,0,0,0,0,0,0,0,0,28;23,,,51,0,0,2,2,0,0,1,0,,,,
2023,3,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",1,2,1,0,25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,25,46,,25,46,0,2,2,0,0,1,1,46,0,1,0
2023,4,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",3,3,0,0,44,1,0,0,2,1,0,0,0,0,0,0,0,0,37;32;44,,,113,0,0,,0,,,,0,,,,
2023,5,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",2,2,0,0,54,1,0,0,0,0,2,0,0,0,0,0,0,0,54;53,,,107,0,0,4,4,0,0,1,0,,,,
2023,6,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",2,4,2,0,48,0.5,0,0,0,2,0,0,0,1,0,0,1,0,48;45,52;29,,93,81,0,1,1,0,0,1,0,,,,
2023,7,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",3,4,1,0,42,0.75,0,1,1,1,0,0,0,0,0,0,1,0,23;35;42,51,,100,51,0,1,1,0,0,1,0,,,,
2023,8,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,5,5,0,0,1,0,,,,
2023,9,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",1,2,1,0,55,0.5,0,0,0,0,1,0,0,0,0,1,0,0,55,47,,55,47,0,3,3,0,0,1,0,,,,
2023,10,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,,0,,,,0,,,,
2023,12,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",5,6,1,0,52,0.833,0,1,1,2,1,0,0,0,0,0,1,0,25;52;41;45;39,54,,202,54,0,,0,,,,0,,,,
2023,13,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2023,14,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,29,,0,29,0,4,4,0,0,1,0,,,,
2023,15,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,3,3,0,0,1,0,,,,
2023,16,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,17,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",3,3,0,0,45,1,0,1,1,1,0,0,0,0,0,0,0,0,45;28;38,,,111,0,0,2,2,0,0,1,0,,,,
2023,18,REG,00-0038905,NO,B.Grupe,Blake Grupe,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2wtggrnylortw5cexgr",2,2,0,0,24,1,0,2,0,0,0,0,0,0,0,0,0,0,24;24,,,48,0,0,6,6,0,0,1,0,,,,
