player_id,season,week,raw_air_yards,catchable_air_yards,n_targets,n_catchable
00-0034798,2023,6,1.0,0.0,1,0
00-0034798,2023,8,25.0,25.0,3,3
00-0034798,2023,9,4.0,4.0,3,3
00-0034798,2023,12,14.0,14.0,3,3
00-0034798,2023,14,27.0,14.0,3,2
00-0034798,2023,15,16.0,16.0,4,4
00-0034798,2023,16,34.0,34.0,5,5
00-0034798,2023,17,38.0,38.0,3,3
00-0034798,2023,18,21.0,21.0,3,3
00-0034798,2023,19,8.0,9.0,4,3
00-0034798,2024,1,17.0,5.0,3,2
00-0034798,2024,2,4.0,4.0,1,1
00-0034798,2024,3,5.0,3.0,2,1
00-0034798,2024,5,24.0,0.0,1,0
00-0034798,2024,9,4.0,4.0,1,1
00-0034798,2024,10,6.0,6.0,1,1
00-0034798,2024,11,0.0,0.0,1,1
00-0034798,2024,12,3.0,3.0,1,1
00-0034798,2024,13,7.0,7.0,1,1
00-0034798,2024,14,4.0,4.0,1,1
00-0034798,2024,15,6.0,6.0,1,1
00-0034798,2024,16,10.0,4.0,2,1
00-0034798,2024,18,4.0,4.0,1,1
00-0034798,2025,11,18.0,18.0,3,3
00-0034798,2025,12,4.0,4.0,1,1
00-0034798,2025,14,-2.0,-2.0,1,1
00-0034798,2025,17,4.0,4.0,1,1
00-0034798,2025,19,23.0,6.0,2,1
00-0034798,2025,20,5.0,5.0,1,1
00-0034816,2022,12,-1.0,-1.0,1,1
00-0034827,2022,1,53.0,32.0,6,4
00-0034827,2022,2,62.0,39.0,6,3
00-0034827,2022,3,56.0,12.0,6,2
00-0034827,2022,4,71.0,37.0,11,6
00-0034827,2022,5,139.0,109.0,8,7
00-0034827,2022,6,35.0,2.0,7,3
00-0034827,2022,7,88.0,72.0,10,8
00-0034827,2022,8,251.0,144.0,11,7
00-0034827,2022,9,69.0,16.0,6,2
00-0034827,2022,10,53.0,20.0,6,4
00-0034827,2022,11,31.0,31.0,5,5
00-0034827,2022,12,141.0,122.0,6,5
00-0034827,2022,14,32.0,0.0,3,0
00-0034827,2022,15,111.0,66.0,6,5
00-0034827,2022,16,89.0,65.0,7,5
00-0034827,2022,17,128.0,93.0,10,6
00-0034827,2022,18,117.0,9.0,4,1
00-0034827,2023,1,13.0,13.0,3,2
00-0034827,2023,2,58.0,61.0,7,6
00-0034827,2023,3,134.0,65.0,6,4
00-0034827,2023,4,121.0,121.0,9,9
00-0034827,2023,5,115.0,88.0,10,8
00-0034827,2023,6,88.0,38.0,8,5
00-0034827,2023,7,30.0,25.0,9,8
00-0034827,2023,8,42.0,19.0,6,4
00-0034827,2023,9,95.0,50.0,5,4
00-0034827,2023,10,108.0,25.0,9,5
00-0034827,2023,11,137.0,75.0,9,7
00-0034827,2023,12,53.0,38.0,13,11
00-0034827,2023,14,99.0,69.0,11,7
00-0034827,2023,15,131.0,55.0,8,5
00-0034827,2023,16,67.0,29.0,6,4
00-0034827,2023,17,153.0,144.0,13,11
00-0034827,2023,18,32.0,31.0,6,4
00-0034827,2024,1,53.0,24.0,8,5
00-0034827,2024,2,112.0,2.0,10,6
00-0034827,2024,3,80.0,61.0,10,8
00-0034827,2024,4,69.0,18.0,6,3
00-0034827,2024,5,94.0,71.0,8,6
00-0034827,2024,6,37.0,3.0,5,4
00-0034827,2024,8,39.0,38.0,4,3
00-0034827,2024,9,113.0,17.0,9,4
00-0034827,2024,10,27.0,10.0,6,3
00-0034827,2024,11,6.0,6.0,7,7
00-0034827,2024,12,25.0,25.0,8,8
00-0034827,2024,13,175.0,84.0,16,10
00-0034827,2024,14,41.0,18.0,8,7
00-0034827,2024,15,4.0,4.0,9,9
00-0034827,2024,16,107.0,32.0,10,7
00-0034827,2024,17,51.0,1.0,8,6
00-0034827,2024,18,16.0,23.0,10,8
00-0034827,2025,1,94.0,46.0,5,3
00-0034827,2025,2,38.0,31.0,6,5
00-0034827,2025,3,30.0,14.0,5,4
00-0034827,2025,4,12.0,17.0,5,4
00-0034827,2025,6,53.0,18.0,5,3
00-0034827,2025,7,32.0,22.0,5,3
00-0034827,2025,8,72.0,31.0,7,4
00-0034827,2025,9,79.0,41.0,6,4
00-0034827,2025,10,56.0,-4.0,4,1
00-0034827,2025,11,72.0,35.0,3,2
00-0034827,2025,12,73.0,73.0,7,7
00-0034827,2025,13,54.0,11.0,5,2
00-0034827,2025,14,26.0,-3.0,3,1
00-0034827,2025,15,105.0,64.0,5,4
00-0034827,2025,16,123.0,115.0,7,6
00-0034827,2025,17,22.0,7.0,4,1
00-0034827,2025,18,47.0,-4.0,3,1
00-0034827,2025,19,64.0,49.0,7,6
00-0034827,2025,20,72.0,32.0,8,6
00-0034829,2022,1,0.0,0.0,1,1
00-0034829,2022,2,30.0,30.0,4,4
00-0034829,2022,3,0.0,0.0,1,1
00-0034829,2022,4,38.0,19.0,4,2
00-0034829,2022,5,31.0,26.0,2,1
00-0034829,2022,6,76.0,47.0,8,6
00-0034829,2022,7,64.0,31.0,7,5
00-0034829,2022,8,40.0,26.0,4,3
00-0034829,2022,9,8.0,1.0,2,1
00-0034829,2022,10,27.0,27.0,3,3
00-0034829,2022,12,5.0,0.0,1,0
00-0034829,2022,13,3.0,3.0,1,1
00-0034829,2022,14,37.0,0.0,2,0
00-0034829,2022,15,3.0,3.0,1,1
00-0034829,2022,16,35.0,22.0,2,1
00-0034829,2022,17,32.0,22.0,4,3
00-0034829,2022,18,61.0,51.0,6,5
00-0034829,2022,19,80.0,43.0,6,3
00-0034829,2023,1,12.0,12.0,4,3
00-0034829,2023,2,74.0,28.0,6,5
00-0034829,2023,3,13.0,13.0,1,1
00-0034829,2023,4,42.0,16.0,3,2
00-0034829,2023,5,25.0,7.0,4,2
00-0034829,2023,6,16.0,16.0,3,3
00-0034829,2023,7,3.0,3.0,2,2
00-0034829,2023,8,31.0,9.0,3,2
00-0034829,2023,9,43.0,0.0,2,0
00-0034829,2023,10,32.0,18.0,3,2
00-0034829,2023,12,12.0,6.0,2,1
00-0034829,2023,15,-2.0,2.0,2,1
00-0034829,2023,16,15.0,15.0,2,2
00-0034829,2023,17,36.0,24.0,6,5
00-0034829,2023,18,31.0,14.0,3,2
00-0034829,2024,1,28.0,28.0,4,4
00-0034829,2024,2,62.0,50.0,9,8
00-0034829,2024,3,47.0,47.0,5,5
00-0034829,2024,4,2.0,2.0,1,1
00-0034829,2024,5,29.0,29.0,2,2
00-0034829,2024,7,2.0,2.0,1,1
00-0034829,2024,8,56.0,54.0,8,7
00-0034829,2024,9,78.0,78.0,6,6
00-0034829,2024,10,86.0,25.0,9,4
00-0034829,2024,11,28.0,0.0,2,0
00-0034829,2024,13,30.0,30.0,5,5
00-0034829,2024,14,9.0,9.0,3,3
00-0034829,2024,15,26.0,26.0,4,4
00-0034829,2024,16,8.0,8.0,2,2
00-0034829,2024,17,67.0,67.0,12,12
00-0034829,2024,18,57.0,52.0,10,9
00-0034829,2025,1,26.0,23.0,3,2
00-0034829,2025,2,46.0,16.0,4,3
00-0034829,2025,3,18.0,3.0,3,1
00-0034829,2025,4,5.0,5.0,1,1
00-0034829,2025,5,38.0,12.0,5,2
00-0034829,2025,12,62.0,29.0,6,4
00-0034829,2025,13,27.0,15.0,4,2
00-0034829,2025,14,67.0,67.0,6,6
00-0034829,2025,15,40.0,40.0,2,2
00-0034829,2025,16,43.0,27.0,4,3
00-0034829,2025,17,38.0,38.0,2,2
00-0034829,2025,18,8.0,8.0,3,2
00-0034830,2022,1,26.0,24.0,8,5
00-0034830,2022,2,31.0,9.0,7,5
00-0034830,2022,3,8.0,8.0,2,2
00-0034830,2022,4,8.0,8.0,4,4
00-0034830,2022,5,36.0,35.0,7,6
00-0034830,2022,6,14.0,14.0,3,3
00-0034830,2022,7,51.0,33.0,8,6
00-0034830,2022,8,29.0,29.0,4,4
00-0034830,2022,9,24.0,24.0,5,5
00-0034830,2022,11,28.0,28.0,3,3
00-0034830,2022,12,41.0,32.0,9,7
00-0034830,2022,13,43.0,12.0,3,2
00-0034830,2022,18,1.0,-2.0,5,4
00-0034830,2022,19,31.0,25.0,6,4
00-0034830,2022,20,43.0,39.0,6,5
00-0034830,2022,21,29.0,29.0,5,5
00-0034830,2023,1,57.0,45.0,7,6
00-0034830,2023,2,13.0,13.0,3,3
00-0034830,2023,3,27.0,11.0,3,1
00-0034830,2023,4,7.0,4.0,3,1
00-0034830,2023,5,14.0,14.0,3,3
00-0034830,2023,6,38.0,6.0,3,1
00-0034830,2023,8,9.0,9.0,2,2
00-0034830,2023,9,43.0,30.0,4,2
00-0034830,2023,10,34.0,11.0,4,2
00-0034830,2024,1,31.0,25.0,3,2
00-0034830,2024,2,6.0,3.0,2,1
00-0034830,2024,3,9.0,9.0,2,2
00-0034830,2024,4,6.0,5.0,3,1
00-0034830,2024,9,6.0,6.0,1,1
00-0034830,2024,10,-1.0,-1.0,1,1
00-0034830,2024,16,5.0,5.0,1,1
00-0034834,2024,15,2.0,2.0,1,1
00-0034837,2023,1,100.0,65.0,11,8
00-0034837,2023,2,64.0,43.0,8,4
00-0034837,2023,3,108.0,70.0,7,5
00-0034837,2023,4,37.0,37.0,2,2
00-0034837,2023,5,124.0,112.0,8,7
00-0034837,2023,6,100.0,28.0,8,4
00-0034837,2023,7,75.0,-2.0,4,1
00-0034837,2023,8,129.0,89.0,10,7
00-0034837,2023,10,27.0,18.0,3,2
00-0034837,2023,11,110.0,88.0,9,7
00-0034837,2023,12,89.0,59.0,7,6
00-0034837,2023,13,156.0,59.0,8,5
00-0034837,2023,14,166.0,39.0,13,5
00-0034837,2023,15,164.0,57.0,12,7
00-0034837,2023,16,111.0,81.0,9,7
00-0034837,2023,17,55.0,31.0,8,4
00-0034837,2023,18,156.0,121.0,10,7
00-0034837,2024,1,160.0,41.0,7,3
00-0034837,2024,2,159.0,63.0,6,4
00-0034837,2024,3,54.0,6.0,3,1
00-0034837,2024,4,-2.0,-4.0,3,1
00-0034837,2024,6,133.0,29.0,8,2
00-0034837,2024,7,131.0,28.0,9,4
00-0034837,2024,8,167.0,118.0,15,9
00-0034837,2024,9,123.0,103.0,8,7
00-0034837,2024,10,149.0,71.0,9,5
00-0034837,2024,11,152.0,59.0,6,4
00-0034837,2024,12,77.0,66.0,6,5
00-0034837,2024,13,138.0,41.0,7,2
00-0034837,2024,14,75.0,38.0,12,8
00-0034837,2024,15,72.0,55.0,5,4
00-0034837,2024,16,106.0,74.0,5,3
00-0034837,2024,17,86.0,86.0,6,6
00-0034837,2024,18,103.0,47.0,5,3
00-0034837,2025,1,69.0,60.0,8,7
00-0034837,2025,2,71.0,62.0,6,5
00-0034837,2025,3,89.0,18.0,7,1
00-0034837,2025,4,34.0,34.0,3,3
00-0034837,2025,5,168.0,114.0,10,5
00-0034837,2025,6,14.0,14.0,1,1
00-0034837,2025,11,8.0,8.0,1,1
00-0034838,2022,15,-2.0,-2.0,1,1
00-0034838,2022,16,1.0,1.0,1,1
00-0034838,2022,17,0.0,0.0,5,3
00-0034838,2022,18,-5.0,-5.0,1,1
00-0034838,2023,9,1.0,0.0,1,0
00-0034838,2023,18,-1.0,-1.0,1,1
00-0034844,2022,1,-4.0,-4.0,8,7
00-0034844,2022,2,10.0,9.0,4,3
00-0034844,2022,3,-11.0,-11.0,4,4
00-0034844,2022,4,-8.0,-8.0,2,2
00-0034844,2022,5,21.0,-14.0,6,5
00-0034844,2022,6,9.0,9.0,3,3
00-0034844,2022,7,0.0,0.0,4,4
00-0034844,2022,8,11.0,11.0,5,5
00-0034844,2022,10,-1.0,-1.0,1,1
00-0034844,2022,11,9.0,7.0,5,3
00-0034844,2022,12,3.0,-6.0,6,5
00-0034844,2022,13,-21.0,-21.0,5,5
00-0034844,2022,14,-2.0,-2.0,2,2
00-0034844,2022,15,-1.0,-12.0,8,6
00-0034844,2022,16,-19.0,-26.0,10,8
00-0034844,2022,17,-12.0,-12.0,4,4
00-0034844,2022,19,-9.0,-12.0,6,5
00-0034844,2022,20,-2.0,-3.0,3,2
00-0034844,2023,1,6.0,6.0,4,4
00-0034844,2023,2,6.0,1.0,7,6
00-0034844,2023,6,-3.0,-9.0,5,4
00-0034844,2023,7,6.0,3.0,4,3
00-0034844,2023,8,-18.0,-12.0,5,3
00-0034844,2023,9,2.0,-4.0,4,3
00-0034844,2023,10,-5.0,-8.0,3,2
00-0034844,2023,11,50.0,52.0,5,4
00-0034844,2023,12,-15.0,-7.0,3,2
00-0034844,2023,14,4.0,-4.0,4,3
00-0034844,2023,15,12.0,12.0,2,2
00-0034844,2023,16,32.0,1.0,6,4
00-0034844,2023,17,31.0,5.0,7,4
00-0034844,2023,18,26.0,26.0,2,2
00-0034844,2024,1,20.0,20.0,2,2
00-0034844,2024,2,4.0,4.0,5,5
00-0034844,2024,3,-8.0,-8.0,4,4
00-0034844,2024,4,31.0,5.0,4,2
00-0034844,2024,6,-8.0,-8.0,2,2
00-0034844,2024,7,-15.0,-6.0,3,2
00-0034844,2024,8,3.0,3.0,1,1
00-0034844,2024,9,29.0,29.0,4,4
00-0034844,2024,10,-9.0,-9.0,1,1
00-0034844,2024,11,9.0,5.0,3,2
00-0034844,2024,12,1.0,1.0,4,4
00-0034844,2024,13,12.0,-5.0,4,2
00-0034844,2024,14,0.0,0.0,1,0
00-0034844,2024,15,5.0,5.0,2,2
00-0034844,2024,16,23.0,23.0,1,1
00-0034844,2024,17,1.0,1.0,2,2
00-0034844,2024,19,-9.0,-9.0,2,2
00-0034844,2024,20,0.0,0.0,4,4
00-0034844,2024,21,1.0,1.0,2,2
00-0034844,2024,22,-6.0,-5.0,7,6
00-0034844,2025,1,-5.0,-5.0,5,5
00-0034844,2025,2,-9.0,-9.0,2,2
00-0034844,2025,3,-2.0,-2.0,5,5
00-0034844,2025,4,-5.0,-5.0,4,4
00-0034844,2025,5,31.0,31.0,3,3
00-0034844,2025,6,-2.0,-5.0,3,2
00-0034844,2025,7,-4.0,-4.0,1,1
00-0034844,2025,8,-16.0,-12.0,5,4
00-0034844,2025,10,-10.0,-10.0,3,3
00-0034844,2025,11,31.0,-3.0,2,1
00-0034844,2025,12,21.0,0.0,8,7
00-0034844,2025,13,0.0,0.0,3,2
00-0034844,2025,14,12.0,0.0,2,0
00-0034844,2025,15,-3.0,-3.0,3,2
00-0034844,2025,16,-8.0,-7.0,2,1
00-0034844,2025,19,1.0,-6.0,6,4
00-0034845,2022,2,3.0,3.0,1,1
00-0034845,2022,3,8.0,8.0,2,2
00-0034845,2022,4,-3.0,-3.0,3,3
00-0034845,2022,6,5.0,5.0,3,3
00-0034845,2022,7,5.0,0.0,3,1
00-0034845,2022,9,4.0,4.0,1,1
00-0034854,2022,1,25.0,25.0,3,3
00-0034854,2022,2,37.0,31.0,3,2
00-0034854,2022,4,22.0,0.0,1,0
00-0034854,2022,5,35.0,10.0,6,4
00-0034854,2022,9,30.0,30.0,2,2
00-0034854,2022,10,36.0,36.0,2,2
00-0034854,2022,11,13.0,13.0,1,1
00-0034854,2022,13,65.0,42.0,2,1
00-0034854,2022,17,5.0,5.0,1,1
00-0034854,2023,3,10.0,10.0,1,1
00-0034854,2023,4,16.0,16.0,2,2
00-0034854,2023,5,6.0,6.0,1,1
00-0034854,2023,6,22.0,0.0,1,0
00-0034854,2023,7,12.0,12.0,1,1
00-0034854,2023,8,41.0,41.0,3,3
00-0034854,2023,9,135.0,44.0,6,3
00-0034854,2023,13,8.0,0.0,1,0
00-0034854,2023,14,20.0,6.0,2,1
00-0034854,2023,15,9.0,9.0,1,1
00-0034854,2023,16,5.0,5.0,1,1
00-0034854,2023,17,38.0,15.0,2,1
00-0034854,2023,18,8.0,0.0,1,0
00-0034854,2024,5,22.0,22.0,2,2
00-0034854,2024,9,0.0,0.0,2,1
00-0034854,2024,11,3.0,3.0,2,2
00-0034854,2024,17,78.0,27.0,4,2
00-0034854,2024,18,23.0,23.0,2,2
00-0034854,2025,1,26.0,0.0,1,0
00-0034854,2025,8,105.0,40.0,8,4
00-0034854,2025,11,19.0,0.0,1,0
00-0034860,2022,1,21.0,21.0,1,1
00-0034860,2022,4,36.0,25.0,3,2
00-0034860,2022,5,26.0,26.0,3,2
00-0034860,2022,6,88.0,84.0,7,6
00-0034860,2022,7,-2.0,-2.0,1,1
00-0034860,2022,8,35.0,35.0,5,5
00-0034860,2022,9,13.0,13.0,1,1
00-0034860,2022,10,9.0,9.0,1,1
00-0034860,2022,12,18.0,18.0,2,2
00-0034860,2022,13,36.0,13.0,2,1
00-0034860,2022,15,11.0,10.0,4,2
00-0034860,2022,16,30.0,11.0,5,2
00-0034860,2022,17,5.0,5.0,1,1
00-0034860,2022,18,45.0,26.0,6,4
00-0034860,2024,10,-3.0,-3.0,1,1
00-0034860,2024,11,5.0,5.0,1,1
00-0034860,2024,13,-1.0,5.0,3,2
00-0034860,2024,14,16.0,2.0,2,1
00-0034860,2024,15,63.0,19.0,5,2
00-0034860,2024,16,87.0,40.0,7,3
00-0034860,2024,17,46.0,18.0,4,3
00-0034860,2024,18,69.0,14.0,6,3
00-0034860,2025,12,14.0,14.0,1,1
00-0034860,2025,16,24.0,0.0,1,0
00-0034860,2025,17,53.0,13.0,4,3
00-0034860,2025,18,14.0,14.0,5,5
00-0034867,2025,5,-5.0,0.0,1,0
00-0034867,2025,19,8.0,8.0,1,1
00-0034928,2022,8,0.0,-6.0,3,2
00-0034928,2022,10,-6.0,-2.0,2,1
00-0034928,2022,11,24.0,0.0,2,0
00-0034928,2022,12,8.0,8.0,3,3
00-0034928,2022,13,28.0,28.0,2,2
00-0034928,2022,14,21.0,21.0,4,4
00-0034928,2022,15,17.0,5.0,2,1
00-0034928,2022,16,3.0,3.0,1,1
00-0034928,2022,17,34.0,19.0,4,3
00-0034928,2023,11,0.0,0.0,2,2
00-0034928,2023,15,-2.0,-2.0,1,1
00-0034928,2024,20,-3.0,-3.0,1,1
00-0034928,2025,16,2.0,2.0,1,1
00-0034959,2022,1,23.0,20.0,3,2
00-0034959,2022,5,25.0,25.0,1,1
00-0034959,2022,6,1.0,1.0,1,1
00-0034959,2022,7,-1.0,-1.0,1,1
00-0034959,2022,15,3.0,3.0,1,1
00-0034959,2022,17,1.0,1.0,2,2
00-0034959,2022,18,-6.0,0.0,2,0
00-0034959,2023,4,1.0,0.0,1,0
00-0034959,2023,8,6.0,6.0,1,1
00-0034959,2023,9,2.0,2.0,3,2
00-0034959,2023,12,0.0,0.0,1,1
00-0034959,2023,13,5.0,5.0,2,2
00-0034959,2023,14,13.0,13.0,1,1
00-0034959,2023,15,-8.0,-8.0,1,1
00-0034959,2023,16,-3.0,-3.0,2,2
00-0034959,2023,18,6.0,6.0,2,2
00-0034959,2023,19,-4.0,0.0,1,0
00-0034959,2024,6,-6.0,0.0,1,0
00-0034959,2024,16,27.0,0.0,1,0
00-0034959,2025,5,2.0,2.0,2,2
00-0034959,2025,6,2.0,2.0,1,1
00-0034959,2025,8,4.0,4.0,1,1
00-0034959,2025,12,4.0,4.0,1,1
00-0034959,2025,14,12.0,12.0,1,1
00-0034959,2025,15,14.0,0.0,1,0
00-0034959,2025,18,0.0,0.0,2,2
00-0034960,2022,1,90.0,54.0,6,4
00-0034960,2022,2,115.0,105.0,13,12
00-0034960,2022,5,101.0,70.0,8,7
00-0034960,2022,6,44.0,44.0,4,4
00-0034960,2022,7,31.0,31.0,2,2
00-0034960,2022,8,68.0,21.0,13,9
00-0034960,2022,9,40.0,40.0,6,6
00-0034960,2022,11,53.0,53.0,6,6
00-0034960,2022,12,86.0,57.0,4,3
00-0034960,2022,13,37.0,14.0,5,3
00-0034960,2022,15,109.0,61.0,7,3
00-0034960,2022,16,75.0,75.0,8,7
00-0034960,2022,17,52.0,40.0,9,7
00-0034960,2022,18,49.0,11.0,7,3
00-0034960,2023,1,69.0,64.0,10,9
00-0034960,2023,3,154.0,74.0,12,8
00-0034960,2023,4,40.0,24.0,4,2
00-0034960,2023,5,92.0,71.0,10,8
00-0034960,2023,6,79.0,51.0,7,5
00-0034960,2023,7,135.0,41.0,13,7
00-0034960,2023,8,18.0,18.0,1,1
00-0034960,2023,9,48.0,12.0,5,2
00-0034960,2023,10,11.0,11.0,2,2
00-0034960,2023,11,64.0,33.0,5,4
00-0034960,2023,12,62.0,51.0,7,6
00-0034960,2023,14,4.0,4.0,6,6
00-0034960,2023,15,34.0,19.0,4,2
00-0034960,2023,16,66.0,16.0,5,3
00-0034960,2023,17,69.0,37.0,10,7
00-0034960,2023,18,83.0,69.0,5,4
00-0034960,2024,1,41.0,41.0,3,3
00-0034960,2024,2,32.0,23.0,5,4
00-0034960,2024,3,90.0,51.0,10,8
00-0034960,2024,4,104.0,25.0,10,5
00-0034960,2024,5,89.0,80.0,9,8
00-0034960,2024,8,28.0,31.0,7,6
00-0034960,2024,9,115.0,56.0,11,7
00-0034960,2024,11,27.0,20.0,6,4
00-0034960,2024,12,130.0,87.0,15,10
00-0034960,2024,13,125.0,82.0,11,7
00-0034960,2024,14,85.0,32.0,10,7
00-0034960,2024,15,112.0,60.0,9,6
00-0034960,2024,16,67.0,17.0,5,2
00-0034960,2024,17,110.0,56.0,9,6
00-0034960,2024,18,126.0,108.0,10,9
00-0034960,2025,1,81.0,66.0,10,9
00-0034960,2025,2,101.0,20.0,12,6
00-0034960,2025,3,65.0,65.0,4,4
00-0034960,2025,4,56.0,14.0,7,4
00-0034960,2025,5,63.0,25.0,6,4
00-0034960,2025,6,34.0,34.0,4,4
00-0034960,2025,9,36.0,11.0,6,4
00-0034960,2025,10,34.0,34.0,3,3
00-0034960,2025,11,68.0,42.0,6,5
00-0034960,2025,12,54.0,39.0,6,4
00-0034960,2025,13,45.0,45.0,6,6
00-0034960,2025,14,79.0,38.0,10,5
00-0034960,2025,15,85.0,60.0,7,5
00-0034960,2025,16,66.0,38.0,8,4
00-0034960,2025,17,97.0,41.0,9,6
00-0034960,2025,18,44.0,44.0,6,6
00-0034960,2025,19,45.0,26.0,4,2
00-0034970,2022,1,3.0,3.0,2,1
00-0034970,2022,2,63.0,55.0,8,6
00-0034970,2022,3,31.0,27.0,6,3
00-0034970,2022,4,25.0,9.0,4,3
00-0034970,2022,5,21.0,23.0,5,4
00-0034970,2022,6,-2.0,-2.0,4,4
00-0034970,2022,8,14.0,14.0,4,4
00-0034970,2022,18,9.0,9.0,3,3
00-0034970,2022,19,3.0,3.0,2,2
00-0034970,2023,1,2.0,9.0,5,3
00-0034970,2023,2,40.0,33.0,4,3
00-0034970,2023,6,10.0,10.0,2,2
00-0034970,2023,8,4.0,4.0,4,4
00-0034970,2023,9,19.0,19.0,4,4
00-0034970,2023,10,-1.0,-1.0,1,1
00-0034970,2023,11,0.0,0.0,1,0
00-0034970,2023,12,3.0,3.0,2,2
00-0034970,2023,15,28.0,10.0,3,2
00-0034970,2024,20,2.0,2.0,1,1
00-0034972,2022,2,-8.0,-8.0,5,5
00-0034972,2022,3,3.0,3.0,1,1
00-0034972,2022,4,0.0,0.0,1,1
00-0034972,2022,5,-2.0,-2.0,4,4
00-0034972,2022,9,0.0,0.0,1,1
00-0034972,2022,10,-4.0,-4.0,1,1
00-0034972,2022,11,-6.0,-6.0,1,1
00-0034972,2022,13,-11.0,-11.0,2,2
00-0034972,2022,17,-5.0,-5.0,1,1
00-0034972,2022,18,0.0,0.0,1,1
00-0034972,2022,19,-5.0,-5.0,1,1
00-0034972,2023,1,9.0,0.0,4,3
00-0034972,2023,2,3.0,0.0,6,5
00-0034972,2023,3,5.0,7.0,7,6
00-0034972,2023,4,2.0,2.0,1,1
00-0034972,2023,5,-9.0,-9.0,3,3
00-0034972,2023,6,6.0,6.0,7,6
00-0034972,2023,7,-1.0,-3.0,3,2
00-0034972,2023,8,2.0,2.0,1,1
00-0034972,2023,9,25.0,25.0,2,2
00-0034972,2023,10,2.0,1.0,2,1
00-0034972,2023,11,-11.0,-11.0,2,2
00-0034972,2023,12,-5.0,-5.0,2,2
00-0034972,2023,14,-1.0,-1.0,1,1
00-0034972,2023,17,-1.0,-1.0,2,2
00-0034972,2023,18,-2.0,-2.0,1,1
00-0034972,2024,1,-14.0,-6.0,6,4
00-0034972,2024,3,5.0,5.0,3,3
00-0034972,2024,4,-1.0,-1.0,1,1
00-0034972,2024,5,5.0,-2.0,3,2
00-0034972,2024,6,-1.0,-1.0,5,5
00-0034972,2024,7,-3.0,-3.0,3,3
00-0034972,2024,8,2.0,2.0,5,5
00-0034972,2024,11,-4.0,-4.0,3,3
00-0034972,2024,15,2.0,-2.0,4,2
00-0034972,2024,16,16.0,-4.0,7,5
00-0034972,2024,17,-15.0,-8.0,3,2
00-0034972,2024,18,4.0,1.0,5,4
00-0034975,2022,1,3.0,3.0,2,2
00-0034975,2022,4,-6.0,-6.0,2,2
00-0034975,2022,9,4.0,4.0,1,1
00-0034975,2022,11,-15.0,-15.0,3,3
00-0034975,2022,13,-10.0,-10.0,2,2
00-0034975,2022,15,-2.0,-2.0,1,1
00-0034975,2022,16,1.0,1.0,1,1
00-0034975,2022,19,1.0,1.0,2,2
00-0034975,2023,2,-6.0,-6.0,3,3
00-0034975,2023,5,-12.0,-12.0,4,4
00-0034975,2023,6,-16.0,-16.0,3,3
00-0034975,2023,7,0.0,0.0,1,1
00-0034975,2023,8,-4.0,-4.0,4,4
00-0034975,2023,9,25.0,0.0,1,0
00-0034975,2023,11,3.0,3.0,1,1
00-0034975,2023,12,5.0,0.0,1,0
00-0034975,2023,14,6.0,4.0,2,1
00-0034975,2023,15,0.0,0.0,1,0
00-0034975,2023,16,0.0,0.0,3,3
00-0034975,2023,17,3.0,3.0,5,5
00-0034975,2023,18,19.0,-1.0,10,5
00-0034975,2023,20,0.0,0.0,2,2
00-0034975,2023,21,-5.0,4.0,7,5
00-0034975,2024,1,-12.0,-7.0,8,6
00-0034975,2024,2,-10.0,-10.0,2,2
00-0034975,2024,3,0.0,0.0,2,2
00-0034975,2024,4,12.0,12.0,6,6
00-0034975,2024,5,1.0,-3.0,2,1
00-0034975,2024,6,-4.0,-4.0,1,1
00-0034975,2024,7,-17.0,0.0,3,0
00-0034975,2024,8,3.0,3.0,1,1
00-0034975,2024,9,18.0,18.0,3,3
00-0034975,2024,10,-16.0,-16.0,2,2
00-0034975,2024,11,13.0,-3.0,7,4
00-0034975,2024,12,-2.0,-2.0,2,2
00-0034975,2024,13,-11.0,-15.0,6,4
00-0034975,2024,15,-11.0,-11.0,5,5
00-0034975,2024,16,2.0,0.0,1,0
00-0034975,2024,19,-8.0,-8.0,4,4
00-0034975,2024,20,-2.0,-2.0,2,2
00-0034975,2025,1,-2.0,-1.0,2,1
00-0034975,2025,2,-8.0,-8.0,3,3
00-0034975,2025,3,17.0,4.0,4,3
00-0034975,2025,4,-20.0,-15.0,6,5
00-0034975,2025,5,-7.0,-7.0,2,2
00-0034975,2025,6,12.0,10.0,6,5
00-0034975,2025,9,-4.0,-4.0,2,2
00-0034975,2025,10,6.0,6.0,2,2
00-0034981,2022,2,13.0,13.0,4,3
00-0034981,2022,3,37.0,35.0,4,3
00-0034981,2022,7,29.0,12.0,5,3
00-0034981,2022,8,26.0,-15.0,9,6
00-0034981,2022,9,61.0,21.0,5,2
00-0034981,2022,10,32.0,16.0,4,3
00-0034981,2022,11,34.0,15.0,3,1
00-0034981,2022,12,94.0,29.0,7,4
00-0034981,2022,13,57.0,57.0,3,3
00-0034981,2022,14,13.0,13.0,1,1
00-0034981,2022,15,12.0,12.0,2,2
00-0034981,2022,16,23.0,23.0,3,3
00-0034981,2022,17,16.0,16.0,3,3
00-0034981,2022,18,4.0,4.0,1,1
00-0034981,2023,2,3.0,3.0,2,2
00-0034981,2023,5,0.0,0.0,1,1
00-0034981,2023,6,29.0,29.0,4,4
00-0034981,2023,7,24.0,24.0,4,4
00-0034981,2023,9,10.0,10.0,1,1
